class,t,i,1,r,e,2,0,a,s,function,return,var,new
malware,0.007428933019580775,0.009345282327982625,0.050121641020942194,0.013598479435638767,0.007777456655151308,0.08392286529058672,0.030958382629730337,0.025517811968760174,0.0073957244666608525,0.0029555490779577596,0.004075120014142594,0.000914473871699992,0.0005473241491593429
malware,0.014489774915004933,0.010035858978972339,0.041994226540059104,0.010344039072483227,0.005423115350066581,0.07727772738056694,0.038913379024047394,0.025392733054255406,0.008001068462152667,0.0029976209509535996,0.004133128839966687,0.0009274912933612019,0.000555115240250579
benign,0.0030055837609163634,0.0010842277482088533,0.0434583608270443,0.0,0.0,0.04392156877232264,0.09219853697731183,0.004431506158967295,0.0,0.0010598697542849467,0.00033489308074701244,0.00024048447837093215,0.0
benign,0.04511586419704601,0.04386169866464745,0.006151749632012157,0.018480006281180263,0.06715863426482034,0.003400607262511495,0.008518974616639058,0.012333482996911135,0.028158966633376685,0.01132085094001636,0.015900924146539326,0.004454691483065088,0.00260489735037035
benign,0.0,0.0,0.0,0.0,0.12594176969989332,0.0,0.0,0.04989760830941097,0.0,0.013922834499470437,0.05279132745593815,0.009477274670345372,0.0
benign,0.0,0.0,0.0,0.0,0.023089324444980443,0.0,0.01256857414454864,0.0,0.11709897072213017,0.0382877948735437,0.0,0.008687501781149923,0.025997897085068784
malware,0.3223343251857735,0.0,0.00028398377151485105,0.0,0.0,0.0006907231711159401,8.275604375011451e-05,0.0,0.0,0.00037815106047944395,0.0004779461744982054,0.00020020580236394887,8.558978464220177e-05
malware,0.007781948739335073,0.008555408033648017,0.04698671422314917,0.008818126596489303,0.00709228395920901,0.07464981831521898,0.04066555730045089,0.02575772442593314,0.007193793423202536,0.002874851492211473,0.003963853938671123,0.0008895053018242243,0.0005323801450867328
malware,0.006659909927476617,0.009318715813601742,0.05925970649235366,0.010205178572749354,0.006695045749845631,0.07253556200766324,0.02999637398066999,0.02856591702471855,0.0078356188587299,0.003131343818654132,0.004317506334686391,0.000968866369644973,0.0005798787453918688
benign,0.0,0.0,0.029574881347760918,0.0,0.0,0.0,0.10773063552470263,0.0,0.0,0.021878739927739258,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10210078632944987,0.0,0.03475000712459969,0.0
benign,0.03832119295168363,0.0,0.0,0.04749468920535599,0.08964090666874762,0.00925619837763824,0.004435967345134815,0.0,0.0,0.018017785822844096,0.017079547118097636,0.01839706259537631,0.0
benign,0.080153489969621,0.0175771401962804,0.006658219361014239,0.038890939223652755,0.05305191076662672,0.00047077149564652234,0.00688122383979776,0.007184210620464931,0.00819780378428675,0.017296804864338367,0.018024862366219717,0.006471766472719016,0.004433448418396173
benign,0.0642994040944125,0.01560358077649413,0.0071004633265171185,0.013323126710399995,0.06984607819148445,0.003326963600960188,0.01712506938922604,0.007111232151559802,0.04003014492343514,0.0064639755433913695,0.014920337222911698,0.0029954997795587288,0.003236046962500415
benign,0.0,0.0,0.05175604235858161,0.0,0.0,0.0,0.03770572243364592,0.0,0.0,0.0382877948735437,0.0,0.026062505343449772,0.0
malware,0.010507423873848738,0.013299737658419295,0.046044424780809445,0.008224886755426673,0.006585749587023284,0.07052940291823502,0.040202366194108045,0.0232968459848693,0.01002001379354051,0.002860208785120412,0.003943664529815413,0.0008849747145483794,0.0005296685314445254
benign,0.07196363560112683,0.014574038103830633,0.0,0.03379854627171845,0.03866119441950214,0.0,0.007015018127189939,0.03191126112811167,0.04248241728523792,0.010684966011221498,0.016880947733003478,0.004848838203432516,0.0
benign,0.04415366940568542,0.011177472743128131,0.009928626437397343,0.009344575394981654,0.050187021504666175,0.005363678964766987,0.008787540543394293,0.06395912218495248,0.010804851519663854,0.014568483186128401,0.021865611253054047,0.005247622954606613,0.0009892184384330573
benign,0.05276625322319055,0.012445819922780597,0.005320714634994371,0.02968048179001374,0.06344169520396496,0.00024510182619914345,0.013155890693359325,0.017312604752213853,0.006566297423670851,0.018368599409737476,0.022839238630664827,0.007307244488817692,0.002672681008745389
benign,0.03677598355847058,0.060646803722391986,0.00667819901401053,0.01041818989020712,0.10725363613152207,0.005075979755479035,0.0072978817613508235,0.022132003685625835,0.009065726765584271,0.0049403606288443485,0.004683101629155803,0.0016814519576419207,0.0
malware,0.003947104986656393,0.003254560153596339,0.018635759048906478,0.0033545008417400885,0.0022383188152087217,0.029600606698713866,0.012184191900081775,0.008076329561909856,0.1827635868489427,0.0009721078906150738,0.0013403453018241652,0.00030077905762781044,0.0001800200606005917
benign,0.10237232974235486,0.03021510399740601,0.0051756042358581614,0.010380982069170664,0.032654901715043774,0.001123966945856072,0.015620942151081884,0.014701973876880018,0.01605928741332071,0.013674212454837038,0.005184862517993925,0.008191073107941357,0.0033425867680802724
malware,0.0021455278688517483,0.0026268176462592935,0.0149999547913494,0.0038678309772026435,0.00199093576052526,0.023744643023833664,0.013276026820948384,0.19342045951555206,0.0028608610811155155,0.0010087802242131274,0.001390909226383999,0.0003121258124964045,0.00018681123653941644
benign,0.0,0.0,0.13801611295621763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03475000712459969,0.0
benign,0.05765135222819662,0.0027729364533837044,0.00366414459175799,0.03143896241204096,0.09317461899921313,0.002785050839289382,0.006673579191795738,0.0024286446522279676,0.002487057785248782,0.023040442932751964,0.025694893894483168,0.005535399364980482,0.0
malware,0.008246332660488883,0.005666217345973935,0.05241118213527252,0.011680429894988091,0.007515512477570489,0.08081180066408214,0.03191008697820306,0.02878361130325877,0.00609846357467875,0.0030464068253814158,0.004200394951286218,0.0009425860883706971,0.0005641496654987801
malware,0.0069573427980241164,0.009734891471296577,0.05225852820672318,0.007525372114868056,0.006456044116654727,0.0861635243153354,0.03075029790705104,0.027177241030659764,0.006548447294752134,0.0032711902416231514,0.00451032700594423,0.0010121361298427096,0.0006057762427588843
malware,0.008460523119202881,0.040693742757449164,0.005377251154138349,0.020971680947819527,0.010795008831419428,0.008174305060771435,0.011752432966331196,0.08910287198109103,0.0036498380484819796,0.003977952714134411,0.007541618207991164,0.018954549340690744,0.012154860974837355
benign,0.0,0.0,0.0,0.0,0.023089324444980443,0.0,0.01256857414454864,0.0,0.11709897072213017,0.0382877948735437,0.0,0.008687501781149923,0.025997897085068784
malware,0.012784630071764762,0.009624834037854017,0.054405669100488524,0.007164727859647559,0.008510740751050813,0.07840916168361131,0.028826217833231013,0.028567657999671297,0.0076733796514160384,0.002874851492211473,0.003963853938671123,0.0008895053018242243,0.0005323801450867328
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.040892528409480586,0.0067822904595748615,0.008065876731207523,0.020971680947819527,0.05637393500852368,0.005449536707180956,0.011752432966331196,0.05940191465406068,0.0012166126828273265,0.011933858142403232,0.017597109151979384,0.008574677082693431,0.002701080216630523
malware,0.006786044585193976,0.009247935637066138,0.05642846284928689,0.008410517880115124,0.011063634629886462,0.06556473850827088,0.03587280537089924,0.025728454284540035,0.007806598048142011,0.0029247621083956996,0.004032670847328608,0.0009049481022031171,0.0005416228559389331
benign,0.07023643071951409,0.020470238404163475,0.004508212058561336,0.023718953242777268,0.0614006458767456,0.0043000614154015395,0.00817869641173874,0.02132685991362954,0.009359917728088286,0.01674069254932056,0.017976551514137774,0.004807430533035995,0.0018649217379554039
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
malware,0.01048862705117638,0.011210798541408178,0.04258994541135517,0.00808854098810356,0.01090443945165445,0.074314522931736,0.039661833257573886,0.027001836339171414,0.005530255504587185,0.003013708362139397,0.004155310211200856,0.0009324688852754838,0.0005580943918082745
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.02513714828909728,0.09147894856725344,0.0,0.0765755897470874,0.0,0.0,0.0
malware,0.0,0.026479590357664107,0.04373750058471686,0.01819514854064342,0.015609684131817765,0.026595274211805648,0.014869862368198391,0.003865307685940287,0.011874825199990665,0.015099412062805967,0.020447345141384493,0.011746481281554828,0.02197005387470602
benign,0.0,0.0,0.06900805647810881,0.0,0.0,0.0,0.0,0.04573947428362672,0.0,0.051050393164724935,0.0483920501679433,0.0,0.0
malware,0.0,0.0,0.0019906170137916003,0.006210843973008091,0.010656611282298667,0.0030260648542278865,0.005800880374407065,0.0026388158240553882,0.013511419698707328,0.0029452149902725925,0.002791849048150575,0.07918992008202046,0.011999029423877903
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0740295772930252,0.02848561993021442,0.009410189519742112,0.0,0.03148544242497333,0.0,0.0034277929485132656,0.0,0.0,0.04176850349841131,0.03299457965996134,0.004738637335172686,0.021271006705965368
malware,0.0028472914343471234,0.002191201533093417,0.018458448673340296,0.0022584887174574874,0.0022604933023057778,0.030627444282185272,0.012304897763893773,0.00799641158804663,0.18473795660778017,0.0009817383300908642,0.0013536237809214909,0.00030375880353671064,0.00018180347611936214
malware,0.007677141348906317,0.00896769516321565,0.04042896238111426,0.0103304946891111,0.011661274972212346,0.08106185851931672,0.03961005184948663,0.02448678926295168,0.0075700344709255865,0.00283613295359583,0.003910468700439863,0.0008775254324393863,0.0005252100421226018
malware,0.0033357905912760753,0.21197762831201125,0.01571388274019586,0.0023346786982873786,0.0025036616868051084,0.031091904911873993,0.010721145173904142,0.007604876447157214,0.002370196033893719,0.001014857213515616,0.0013992881976272764,0.00031400608847529846,0.00018793660543423222
benign,0.0037373690928152992,0.002025480408741814,0.06724605374321205,0.0009394553908751734,0.0038507082784776693,0.03178639552760385,0.07597203414717152,0.005410681185458106,0.0002724992208142654,0.0013364841132329412,0.0008445929893564764,0.0003369425383768555,5.04160900162937e-05
malware,0.0,0.0,0.02724002229399032,0.0,0.0,0.06625489365046319,0.007938046828135982,0.0,0.0,0.036272647774936134,0.045845100159104174,0.01920395130569983,0.008209862237390142
benign,0.08143253502232772,0.0,0.0,0.09227539617040592,0.04947712381067238,0.0,0.005386531776235132,0.0,0.0,0.016409054945804444,0.0207394500719757,0.007446430098128506,0.0
malware,0.009424380183415867,0.01133243469194787,0.046046967161703714,0.005840214947494046,0.006012409982056391,0.07512082878632988,0.037910274273249785,0.027294803822055732,0.010672311255687813,0.0030464068253814158,0.004200394951286218,0.0009425860883706971,0.0005641496654987801
benign,0.06383436302421394,0.010514826148736866,0.009170198109171508,0.02470998863892078,0.054298652922960725,0.004646735829847922,0.00627585178761355,0.0187869518534091,0.02866960034861281,0.012128751127726597,0.02494301646240299,0.005597316583828138,0.0025125484431207422
benign,0.06681643899267915,0.04017202810671264,0.0,0.04968675178406473,0.04973085265072711,0.0,0.003867253582938043,0.021110526592443106,0.007206090505977241,0.015707813281453827,0.007444930795068199,0.008019232413369161,0.0
malware,0.010610102283039442,0.0051032869581817365,0.04180944138413108,0.01157199593667957,0.006768857329147362,0.08662233856337025,0.038811101918671376,0.024583105071004592,0.007323453543533874,0.002743750772696943,0.0037830918698066427,0.0008489415421319144,0.0005081022231609536
malware,0.014584931645790038,0.04209069213568996,0.012359651906526952,0.014461069549093465,0.03308321114504661,0.014091525888344784,0.0067532637194589705,0.028672506267348095,0.012583769988049808,0.011429192499565283,0.03466893146360117,0.012447763746125265,0.013969019329290691
malware,0.009441453335922055,0.006811778678964317,0.05175604235858161,0.009361272075258572,0.0065252438648857785,0.06727512299109534,0.04098448090613687,0.02684708273169395,0.005091259596614356,0.003051925678325947,0.004208004362429852,0.0009442936718641222,0.000565171675762365
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765755897470874,0.0,0.0,0.15598738251041272
malware,0.009988317754016348,0.012277447772307068,0.05078616762954516,0.01210426832218272,0.006608188256825749,0.07237810997165166,0.03391587980402904,0.028051466340895437,0.006702769022595526,0.0028699539598567685,0.003957101206237271,0.0008879899605945407,0.0005314731942433142
benign,0.05211682241428974,0.03760101830788303,0.0,0.030143296082332603,0.0517200867567562,0.0,0.0020109718631277826,0.01829578971345069,0.04121883769418982,0.020420157265889975,0.003871364013435464,0.0069500014249199394,0.0
malware,0.00371035531276793,0.003944950961558472,0.015638516396118185,0.0027107280649579677,0.0033222049561122944,0.025659868883812487,0.011121831796974697,0.1916780127353422,0.003201266825497084,0.0010099897928272919,0.0013925769832501668,0.0003125000640701411,0.00018703523082783298
malware,0.011136073165446528,0.009641286745611034,0.049544245676590944,0.01159357541628177,0.009946170530145421,0.07154962233107713,0.0358365498685592,0.025332631910931727,0.006725684472245426,0.002879765768266535,0.003970629757369707,0.0008910258237076846,0.0005332901966167956
malware,0.002913507514215661,0.0014947731388544239,0.01752977463307952,0.003466517566330097,0.0014869690161346976,0.02796177756774915,0.01160176074881413,0.009000612113057136,0.18886660465665933,0.0010045694540464657,0.0013851034037336185,0.0003108229617584946,0.0001860314639360915
malware,0.012086461598861259,0.005813391822492738,0.04647481354648145,0.011983817684468302,0.010280960791828027,0.07064935088238167,0.036376578229120375,0.02800375976548575,0.008863892403456235,0.0031255342753913223,0.004309496118852093,0.000967068843912793,0.0005788029035636836
benign,0.0,0.0,0.023002685492702936,0.0,0.0,0.0,0.033516197718796374,0.0,0.09367917657770414,0.017016797721574977,0.03226136677862886,0.011583335708199898,0.0
malware,0.010340639367914631,0.007736835042774286,0.05805439671967884,0.010252821796711768,0.005863955414598208,0.07604122053446018,0.030058177319238016,0.0261368424477867,0.008426169321804075,0.0029711869037670597,0.004096681495698903,0.0009193123577936427,0.0005502200441284399
malware,0.030160198156417673,0.029013131410403573,0.026836466408153428,0.03588487628849119,0.015392882963320295,0.011655953512581488,0.016758098859398187,0.020328655237167433,0.04163518959009072,0.0,0.0,0.015444447610933196,0.0
benign,0.0,0.0146497473926817,0.0,0.0008388672379127811,0.2605195464649222,0.0,0.0007834955310887464,0.0,0.0007299676096963959,0.0003977952714134411,0.0,0.0,0.0
malware,0.0034287383167295885,0.0023821307894857672,0.018765348691415554,0.21266510895179516,0.0022684248577524648,0.026317916088933992,0.01252447388439233,0.0088269160898227,0.0031226392192568045,0.00098518302598592,0.0013583733380475313,0.0003048246238999973,0.0001824413830531143
malware,0.0077291897648311065,0.008497405267318198,0.05614214764320717,0.010400531941240666,0.005165747163961727,0.07734416610467208,0.032976530128408975,0.027908831766280714,0.0052396827577359945,0.0028553609736202087,0.003936980352646235,0.000883474757405077,0.0005287707881708906
benign,0.0,0.0,0.06900805647810881,0.0,0.0,0.0,0.0,0.0,0.0,0.051050393164724935,0.0,0.0,0.10399158834027514
benign,0.0,0.0,0.0,0.0,0.103901960002412,0.0,0.0,0.0,0.0,0.05743169231031556,0.0,0.026062505343449772,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13721842285088018,0.0,0.0,0.0,0.052125010686899544,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.033516197718796374,0.0,0.12490556877027217,0.017016797721574977,0.0,0.023166671416399796,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.003145251805328289,0.0030256301193227145,0.014492941251890082,0.0035083584542761454,0.1887834445266114,0.027539564273842198,0.011559750752137676,0.008612381398003343,0.0022048810419616548,0.001016694613419386,0.0014018216101757866,0.00031457459678273713,0.00018827686482850056
malware,0.22479967414614413,0.001918810895482906,0.017114674141845726,0.002175506890729105,0.002375386715711399,0.024475361049995054,0.011083127230955322,0.008402842795522362,0.002409384823186512,0.0010316368490115879,0.001422424009835443,0.0003191978609118159,0.00019104394673657407
malware,0.02772171405015412,0.05333477774167806,0.026428617374594864,0.02061471616572898,0.02947573333401759,0.006695973294461706,0.01283599061570925,0.02919540911720855,0.029897609546075787,0.0,0.0,0.013308513366867968,0.0
benign,0.0,0.0,0.024842900332119174,0.0,0.0,0.0,0.06636207148321682,0.0,0.11241501189324497,0.0,0.0,0.0041700008549519635,0.0
malware,0.007575119536960718,0.03643509525957658,0.0288870934094409,0.07510788060381877,0.032217662016251786,0.014637709062311636,0.014030036254379877,0.025529008902489336,0.013071513010842438,0.0,0.0,0.009697676406865032,0.0
malware,0.008201838059802792,0.009017030769276508,0.045798512302917545,0.008132184194873902,0.00597996892100213,0.07301742101496642,0.04096089271568729,0.028134712598921474,0.007581947744598356,0.0030299693784818756,0.004177730949750501,0.0009375001922104234,0.000561105692483499
malware,0.013646253592084065,0.011415002522125997,0.0467595573950027,0.007059319925604824,0.010598378433761517,0.07624140084459038,0.034615089447281505,0.026493903136964116,0.0061428968247674845,0.003068602867824996,0.004230998921787393,0.0009494537465737623,0.000568260045575274
benign,0.12120191259137149,0.021861057155745947,0.01444354670472045,0.0,0.051548259226002854,0.0,0.007015018127189939,0.0,0.0,0.02493158735951683,0.00675237909320139,0.007273257305148773,0.0
malware,0.007699076038474621,0.008545685979064325,0.05796676744161141,0.003523242399233681,0.0075565061819936,0.07324177334451204,0.03510059979277584,0.025447780237799596,0.007664659901812156,0.0030630235898834964,0.004223306196475052,0.0009477274670345371,0.0005672268454924099
malware,0.034744548276193166,0.03760101830788303,0.01104128903649741,0.021530925773094716,0.02216575146718123,0.012588429793588008,0.0060329155893833475,0.029273263541521106,0.01873583531554083,0.010210078632944987,0.030970912107483713,0.011120002279871904,0.012478990600833018
benign,0.05131980626751921,0.018252427892976916,0.009036102803477821,0.03448162216135727,0.06626707298114784,0.0043404856906335415,0.011893546067014064,0.016431477537554695,0.010123370371694135,0.014263958628858727,0.014369211716264195,0.005463695749430003,0.0034422008796716093
benign,0.018531692871601932,0.04456721717746894,0.020385312088719233,0.007773747817419317,0.016369674223574757,0.0034432247794277918,0.033662876921066814,0.02882487657261378,0.0043047324029141945,0.020777621725686736,0.01969567030905351,0.005474837008689668,0.002730632516593658
malware,0.024128158525134138,0.04642101025664572,0.0,0.0,0.0,0.0,0.011172065906265457,0.020328655237167433,0.0,0.0,0.0,0.061777790443732786,0.011554620926697238
malware,0.0,0.0,0.029574881347760918,0.0,0.0,0.02247933891712144,0.010773063552470263,0.0,0.0,0.010939369963869629,0.0,0.044678580588771034,0.06685173536160545
malware,0.0,0.026857870219916452,0.04436232202164138,0.013841309425560888,0.011874509714561372,0.02697520670054573,0.015082288973458369,0.00784105273433601,0.012044465559990532,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
benign,0.020962830797826938,0.03412633674807866,0.0010248721259125072,0.01518889565676236,0.06995379485310907,0.0,0.031359214697289674,0.023096170182821417,0.011130199197350987,0.011372612338676346,0.017248651545009493,0.00438675832513511,0.004633288589418199
malware,0.008036105429834973,0.00669974284542872,0.05073454152255697,0.005843096632501033,0.007291365614204351,0.08488908248965597,0.03497701883647418,0.02617983067549688,0.0073957244666608525,0.0027708272605853996,0.003820425013258681,0.0008573192547187425,0.0005131163898368839
malware,0.0047359794197153445,0.005568271424161462,0.05016740777891594,0.007826265426407611,0.006714181583354572,0.0869394787844729,0.03776663636326409,0.023497823622283195,0.006810279395794323,0.0027215880039352554,0.00375253377715877,0.0008420841791098473,0.0005039980048801703
malware,0.0,0.0,0.001685864571940769,0.0,0.2599241214392587,0.004100465730810426,0.0004912797711224225,0.0,0.0,0.002244886995842953,0.0028373189023549817,0.0011885181589846802,0.0005081022231609536
benign,0.06270740664820958,0.010053748210663913,0.00110708111996966,0.03799575136428479,0.04741337212231278,0.0,0.018550408897836497,0.03375426444460154,0.034566113282682276,0.009008892911422048,0.006210744406580958,0.003344920471886602,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
malware,0.011677118229616805,0.00650332077652065,0.04726400849349717,0.009749853180269306,0.007841657358672604,0.07838078928083099,0.03528686476809128,0.026408073831678827,0.00848415184099962,0.0031786093857281562,0.004382676241625054,0.00098349076767735,0.000588631632114765
benign,0.07717370704127495,0.01593721321957686,0.010083504804344348,0.04733091441499269,0.029140319816768425,0.0027130236624112085,0.0078011839517888116,0.008240991487308608,0.005208885249363721,0.01621730162172512,0.03287322028649941,0.0075491394787923485,0.0035410928788283348
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.06900805647810881,0.0,0.0,0.0,0.0,0.0,0.06245278438513609,0.0,0.0,0.0,0.13865545112036687
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
malware,0.031021918103743894,0.0,0.019716587565173947,0.015379232695067652,0.0,0.014986225944747626,0.007182042368313509,0.0261368424477867,0.02676547902220118,0.007292913309246419,0.0,0.029785720392514023,0.044567823574403635
malware,0.010821599338515312,0.005205013608510941,0.049176837589881534,0.009120242644749423,0.008284541661321887,0.07737074790079009,0.03507509063594969,0.026440759220435386,0.010737314258906288,0.0027984434791294404,0.0038585023389722233,0.0008658639648986636,0.000518230506679112
benign,0.0,0.0,0.06900805647810881,0.0,0.0,0.0,0.0,0.0,0.0,0.051050393164724935,0.0,0.03475000712459969,0.0
malware,0.00615641158244402,0.005922268061092688,0.05300103306823821,0.01165333611430384,0.007141028178859931,0.06380733314619351,0.04068589980812652,0.026877835403780654,0.008691882362879766,0.0028946099217112076,0.003991096921067488,0.0008956187403247345,0.0005360391151560574
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06563621978321778,0.0,0.029785720392514023,0.08913564714880727
malware,0.003337801314959786,0.0024553608499220383,0.018593490805132392,0.22037077735210867,0.0030062049910281954,0.021435994072866858,0.011273079160390822,0.008601998780284231,0.0027104282554127777,0.0010154689417938053,0.0014001316504287393,0.00031419536279023234,0.0001880498884995934
malware,0.010707392148264544,0.010300163607984105,0.04727887606458666,0.010057698890545974,0.00575235764719236,0.07023821121854901,0.036792435039059344,0.02943786234171132,0.010210706097569829,0.0029146418242836035,0.00401871696896415,0.0009018167938909956,0.0005397487284097326
malware,0.00823144758348439,0.008483984275244365,0.05567978564208419,0.009910444173536375,0.0085022061133141,0.06646418257444932,0.03321370495960146,0.02823628195848437,0.010653047155948303,0.0030409078960937238,0.004192813010940936,0.0009408846694386199,0.0005631313448029341
benign,0.05173834734422306,0.025950434967327598,0.004606223794583283,0.03752608818302046,0.06815489094513387,0.0009725301138433256,0.007317426974143893,0.015604567246330008,0.012505996378729354,0.015523358119310673,0.013817754745111127,0.00682972945959376,0.0020245581166370005
malware,0.00922421635651146,0.009982571232181336,0.046168221856150674,0.008002644977610425,0.0083366764367717,0.0757533828286712,0.040308418318446254,0.024286446522279678,0.005968938684597078,0.0029817043795326067,0.004111183023117307,0.0009225665608300804,0.000552167725700576
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.014787440673880459,0.0,0.0,0.0,0.043092254209881053,0.019602631835840024,0.0,0.043757479855478516,0.0,0.022339290294385517,0.022283911787201818
malware,0.034652142562692646,0.04000108330625854,0.02202384781216239,0.061844148497186946,0.02947573333401759,0.013391946588923412,0.016044988269636563,0.023356327293766837,0.01793856572764547,0.0,0.0,0.006654256683433984,0.0
malware,0.004653287715561584,0.026857870219916452,0.04436232202164138,0.013841309425560888,0.011874509714561372,0.02697520670054573,0.015082288973458369,0.00784105273433601,0.008029643706660355,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
malware,0.002740518005559106,0.00376612763500431,0.016547003927142676,0.003881777483130057,0.0016650955128591667,0.029125874221943408,0.010242179411062473,0.008741077417183472,0.18949766127437026,0.0010124176529062038,0.0013959245240752875,0.00031325126614723285,0.00018748483474809223
benign,0.05898621314012913,0.016174844995455864,0.011240035928191797,0.03318122122565966,0.05512740143128308,0.003049318944320516,0.01234601001836719,0.012699466464982897,0.007417963531211454,0.015581200853984708,0.02206987921124043,0.00607805837946139,0.003439748495050865
benign,0.05852963454729805,0.030463787980923755,0.003953586569058318,0.03224031854044131,0.04305196953803646,0.0019123048731579005,0.010473811787123867,0.035495737855522826,0.011221984694204141,0.01289554202338104,0.015122515677482282,0.005972657474540573,0.003249737135633598
benign,0.021359353448479404,0.015410253404870095,0.030544549588671113,0.03176693966522171,0.04087945967308013,0.0,0.01978005111273229,0.026993788101812494,0.01382151785572684,0.00753202522102499,0.009519747574021633,0.011963117206829403,0.005114340410177467
malware,0.0,0.026857870219916452,0.04436232202164138,0.018455079234081184,0.011874509714561372,0.02697520670054573,0.015082288973458369,0.00784105273433601,0.008029643706660355,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
malware,0.007651379129614686,0.007360378304115806,0.05592431422638685,0.010837714315316131,0.008367943087442578,0.07022907561020156,0.03416290287612214,0.028088334878871447,0.007073092191269607,0.002826615728919334,0.003897346322250467,0.0008745807162231467,0.0005234475923168212
malware,0.025056164622254684,0.04017202810671264,0.026541560183888004,0.06624900237875296,0.014208815043064888,0.01613901255588206,0.019336267914690213,0.02814736878992414,0.014412181011954482,0.0,0.0,0.008019232413369161,0.0
benign,0.024509275331246253,0.004994391432336561,0.04414573400487863,0.011037536618315356,0.033301145135752955,0.03312506834685529,0.03655787447903178,0.014896198689727946,0.004600556919812581,0.007147348267605803,0.01267477017609543,0.0032035474689823384,0.0005823767870865495
malware,0.009339932332309989,0.00898471166257659,0.04637638204173979,0.012733343199142036,0.007448169175800144,0.08516366034192603,0.029461818962490362,0.030001160551626133,0.009065726765584271,0.0030191092731826573,0.004162757003694047,0.0009341399764677337,0.0005590945609692213
malware,0.009175496903924251,0.013239795178832054,0.005831666744628914,0.0,0.011707263098863325,0.008865091403935217,0.012745596315598622,0.09663269214850716,0.027707925466644884,0.0043141177322302765,0.008178938056553797,0.020556342242720946,0.01318203232482361
benign,0.04295342506672232,0.008034405621342527,0.01819992698323749,0.015379232695067652,0.06495458305401092,0.003458359833403299,0.012706690343939286,0.024126316105649265,0.0020588830017077833,0.020756753264778268,0.0180805462165942,0.006873627782887852,0.005713823535179953
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
malware,0.00524525185329003,0.009586947770394224,0.05233944380223712,0.006760918721020079,0.008923410413519012,0.07956455223805625,0.03400193971472096,0.026515637265870567,0.009051128171758854,0.0027128228251786196,0.0037404483221598686,0.0008393721527681085,0.00050237482289988
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.27707189333976534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.09057613891959014,0.017757139351076992,0.005246652657258538,0.03285341894627441,0.045739781054681426,0.0021047181105083787,0.007326138255322967,0.011591841423516805,0.009793282451101067,0.017466026806093854,0.021257753822454505,0.005100581827158773,0.0014275508431083178
malware,0.008686137069048291,0.008355781846196229,0.0027603222591243526,0.01291855546385683,0.014777167644787486,0.004196143264529336,0.0020109718631277826,0.15002547565029564,0.007494334126216332,0.012252094359533986,0.01935682006717732,0.0069500014249199394,0.008319327067222012
malware,0.003929193487205197,0.0013229147977240714,0.01748093107406858,0.002727077450150718,0.18783402178160208,0.027712767639684093,0.01100697808075068,0.008110618479726332,0.0020340472598295227,0.0010160814079830658,0.001400976120664221,0.0003143848654215895,0.00018816330821521437
benign,0.08447632966834105,0.012221349395844973,0.0053830769950420744,0.03245384667585918,0.050093577682636344,0.001278618952490656,0.010253668830818121,0.006875787710566857,0.003539611357689525,0.016157200545227814,0.024300883264183875,0.008287481384943129,0.004985512225414058
